Product_Name,Brand,Rating,Monthly_Sales,Price_SAR,Old_Price_SAR,Offer,Shipping,Competition_Count,Category_Main,Category_Sub,Market_Competition,Brand_Class,Is_Rated,Has_Sales,Discount,Weight_Est,Shipping_Cost,Referral_Fee_Rate,Referral_Fee_Value,Price_After_Discount,Price_Drop,Final_Cost,Net_Revenue,Is_Profitable,Competition_Level,Market_Competition_Level,Supplier_Count,Avg_Supplier_Score,Avg_Entry_Cost,Avg_Price_Range,Supply_Index,Cost_Index,Category_Level,Attractiveness,Demand_Index
Levoit Aromatherapy HEPA,levoit,4.6,0.0,277.73,277.73,0,"FREE delivery Wed, 26 Nov",0,Kitchen & Appliances,Air Purifiers,30000,midrange,1,1,0.0,4.0,31.5,14.0,38.882200000000005,277.73,0.0,309.23,238.8478,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Aircillin AP070B,aircillin,4.3,0.0,229.99,229.99,You pay 169.99 with coupon,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,32.198600000000006,229.99,0.0,261.49,197.7914,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
LEVOIT Vital 100S,levoit,4.5,0.0,708.7,708.7,0,"FREE delivery Sun, 23 Nov",0,Kitchen & Appliances,Air Purifiers,30000,midrange,1,1,0.0,4.0,31.5,14.0,99.21800000000002,708.7,0.0,740.2,609.482,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Philips 3400 AC3421/13,philips,4.2,0.0,1531.64,1531.64,20% off,"FREE delivery Sun, 7 Dec",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.2,4.0,31.5,14.0,214.42960000000002,1225.3120000000001,0.0,1256.8120000000001,1010.8824000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
COWAY AM100,coway,4.3,0.0,511.85,511.85,0,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,71.659,511.85,0.0,543.35,440.19100000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Philips 900 Series AC0950/10,philips,4.6,0.0,710.68,710.68,0,"FREE delivery Wed, 26 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,99.4952,710.68,0.0,742.18,611.1848,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Versuni Philips 600i AC0650/20,philips,4.4,0.0,450.9,450.9,Buy 2 save 15,"FREE delivery Tue, 25 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,63.126000000000005,450.9,0.0,482.4,387.774,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
perforlld USB 360° Air Purifier,perforlld,4.0,0.0,89.99,89.99,You pay 79.99 with coupon,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,12.598600000000001,89.99,0.0,121.49,77.39139999999999,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Air Purifier 20db Quiet,unknown,2.5,0.0,55.99,79.99,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,7.838600000000001,44.792,23.999999999999993,76.292,36.9534,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
WINIX 5520,winix,4.4,0.0,1136.95,1136.95,0,FREE delivery,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,159.17300000000003,1136.95,0.0,1168.45,977.777,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
PINREK 9933S,pinrek,4.7,0.0,499.99,499.99,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,69.99860000000001,399.992,0.0,431.492,329.9934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
BLUEAIR Blue Pure 3450i Max,blueair,4.2,0.0,999.0,1319.0,20% off,"FREE delivery Sun, 23 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,139.86,799.2,320.0,830.7,659.34,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
BLUEAIR Blue Pure 511,blueair,4.7,0.0,461.0,461.0,20% off,"FREE delivery Sat, 22 Nov",1,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,64.54,368.8,0.0,400.3,304.26,1,low,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Beurer LR 400,beurer,4.5,0.0,899.0,899.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,125.86000000000001,719.2,0.0,750.7,593.34,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Black & Decker Tabletop Air Purifier,black+decker,4.4,0.0,487.21,487.21,0,,0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,68.2094,487.21,0.0,518.71,419.00059999999996,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
PINREK 610B,pinrek,4.0,0.0,313.95,313.95,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,43.953,251.16,0.0,282.65999999999997,207.207,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Aircillin AP070A,aircillin,4.3,0.0,219.99,219.99,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,30.798600000000004,175.99200000000002,0.0,207.49200000000002,145.19340000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Aircillin AP0801,aircillin,4.3,0.0,199.99,199.99,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,27.998600000000003,159.99200000000002,0.0,191.49200000000002,131.9934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Aircillin 2-Pack Air Purifiers,aircillin,4.4,0.0,577.0,577.0,20% off,FREE delivery 30 Nov - 1 Dec,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,80.78,461.6,0.0,493.1,380.82000000000005,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Necomi Smart WiFi Air Purifier,necomi,4.0,0.0,199.99,269.99,20% off,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,27.998600000000003,159.99200000000002,70.0,191.49200000000002,131.9934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Afloia 2-in-1 Air Purifier,hafloia,4.2,0.0,881.29,968.41,20% off,FREE delivery 30 Nov - 1 Dec,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,123.3806,705.032,87.12,736.532,581.6514000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Naqi Classic Smart Air Purifier,naqi,2.5,0.0,499.0,499.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,69.86000000000001,399.20000000000005,0.0,430.70000000000005,329.34000000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
HomBreez Air Purifier Combo,hombreez,4.2,0.0,322.9,322.9,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,45.206,322.9,0.0,354.4,277.69399999999996,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Versuni Philips 4200 AC4221/11,philips,4.5,0.0,1802.91,1802.91,0,"FREE delivery Sun, 7 Dec",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,252.40740000000002,1802.91,0.0,1834.41,1550.5026,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Xiaomi Smart Air Purifier Elite,xiaomi,4.5,0.0,1399.0,1399.0,0,,1,Kitchen & Appliances,Air Purifiers,30000,midrange,1,1,0.0,4.0,31.5,14.0,195.86,1399.0,0.0,1430.5,1203.1399999999999,1,low,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Beurer LR 401,beurer,4.4,0.0,979.0,979.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,137.06,783.2,0.0,814.7,646.1400000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Coway Airmega 100,coway,4.4,0.0,485.27,485.27,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,67.93780000000001,485.27,0.0,516.77,417.33219999999994,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
2-in-1 Air Purifier & Humidifier,unknown,,0.0,259.89,259.89,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,0,1,0.2,4.0,31.5,14.0,36.3846,207.912,0.0,239.412,171.5274,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Mini Air Purifier (Carbon + HEPA),unknown,,0.0,58.88,58.88,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,0,1,0.2,4.0,31.5,14.0,8.243200000000002,47.104000000000006,0.0,78.60400000000001,38.860800000000005,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Beurer LR 500,beurer,4.3,0.0,1245.11,1245.11,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,174.3154,996.088,0.0,1027.588,821.7726,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
MOOKA PR1,mooka,4.6,0.0,538.99,538.99,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,75.4586,538.99,0.0,570.49,463.5314,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Airversa AP2,airversa,4.6,0.0,781.56,781.56,20% off,FREE delivery 3–6 Dec,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,109.4184,625.248,0.0,656.748,515.8296,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Dyson PH05 Purifier Humidify+Cool,dyson,,0.0,3170.85,3170.85,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,0,1,0.2,4.0,31.5,14.0,443.91900000000004,2536.6800000000003,0.0,2568.1800000000003,2092.7610000000004,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Dyson TP09 Formaldehyde,dyson,3.6,0.0,2199.0,2799.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.2,4.0,31.5,14.0,307.86,1759.2,600.0,1790.7,1451.3400000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Shark Compact Pro HP071BRN,shark,4.4,0.0,693.02,693.02,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,97.0228,693.02,0.0,724.52,595.9972,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Dyson HP10 Hot+Cool,dyson,4.1,0.0,2116.0,2699.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.2,4.0,31.5,14.0,296.24,1692.8000000000002,583.0,1724.3000000000002,1396.5600000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
COWAY Airmega 350,coway,4.7,0.0,1539.09,1539.09,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,215.4726,1539.09,0.0,1570.59,1323.6173999999999,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
BLUEAIR Classic Pro CP7i,blueair,4.5,0.0,3199.0,3199.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,447.86000000000007,2559.2000000000003,0.0,2590.7000000000003,2111.34,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
URbazaar Car Air Purifier,urbazaar,2.9,0.0,49.99,49.99,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,6.998600000000001,39.992000000000004,0.0,71.492,32.9934,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Philips Compact 800 Series AC0819/90,philips,4.4,0.0,699.0,699.0,0,,3,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,97.86000000000001,699.0,0.0,730.5,601.14,1,low,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
SHARP KC850U,sharp,4.4,0.0,3109.38,3109.38,20% off,FREE delivery 22–23 Nov,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,435.31320000000005,2487.5040000000004,0.0,2519.0040000000004,2052.1908000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Honeywell HPA5300B,honeywell,4.6,0.0,1650.18,1650.18,0,,0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.0,4.0,31.5,14.0,231.02520000000004,1650.18,0.0,1681.68,1419.1548,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Philips AC3036/90,philips,3.6,0.0,1999.0,2499.0,20% off,FREE delivery,0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.2,4.0,31.5,14.0,279.86,1599.2,500.0,1630.7,1319.3400000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Negative Ion Necomi Purifier,necomi,4.2,0.0,179.99,179.99,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,25.198600000000003,143.99200000000002,0.0,175.49200000000002,118.79340000000002,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Alen BreatheSmart 35i,alen,4.8,0.0,1484.61,1484.61,0,,0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.0,4.0,31.5,14.0,207.8454,1484.61,0.0,1516.11,1276.7646,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Dyson HP09 Hot+Cool Formaldehyde,dyson,5.0,0.0,3009.0,3009.0,20% off,"FREE delivery Thu, 20 Nov",0,Kitchen & Appliances,Air Purifiers,30000,premium,1,1,0.2,4.0,31.5,14.0,421.26000000000005,2407.2000000000003,0.0,2438.7000000000003,1985.9400000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Small Room HEPA Purifier,unknown,2.0,0.0,65.9,65.9,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,9.226,52.720000000000006,0.0,84.22,43.49400000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Azonee Mini Air Purifier,azonee,,0.0,99.99,99.99,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,0,1,0.2,4.0,31.5,14.0,13.998600000000001,79.992,0.0,111.492,65.99340000000001,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
Water-Based Air Purifier,unknown,3.6,0.0,46.0,46.0,20% off,"FREE delivery Sat, 22 Nov",0,Kitchen & Appliances,Air Purifiers,30000,generic,1,1,0.2,4.0,31.5,14.0,6.44,36.800000000000004,0.0,68.30000000000001,30.360000000000003,1,no competition,high,0.6200000000000001,0.6493559846299144,0.256952130176747,0.008553923689440579,0.7189459700610537,0.743047869823253,Highly Attractive,0.6084956007096382,0.42474362186086545
High Pressure Washer Machine X Spring,x spring,,0.0,56.16,56.16,0.2,Free,0,"Home, Furniture & Tools",High-Pressure Cleaning,40000,generic,0,1,0.0,1.0,20.5,14.0,7.8624,56.16,0.0,76.66,48.297599999999996,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
